nct_id	payload_shard	om_index	om_title	group_id	group_title	class_index	class_title	category_index	category_title	category_value_raw	category_value_is_integer	category_value_int	producer_label_assigned	producer_kept	reported_denominator_participants	denominator_units_available	source_pointer
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG005	NSCLC Cohort: PD1/PDL1 Naïve	0		2	SD	10	yes	10	SD	yes	15	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[2] :: groups[OG005]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG005	NSCLC Cohort: PD1/PDL1 Naïve	0		3	PD	0	yes	0	PD	yes	15	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[3] :: groups[OG005]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG005	NSCLC Cohort: PD1/PDL1 Naïve	0		4	NE	0	yes	0	NONE	no	15	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[4] :: groups[OG005]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG006	NSCLC Cohort: PD1/PDL1 Experienced	0		0	CR	0	yes	0	CR	yes	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[0] :: groups[OG006]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG006	NSCLC Cohort: PD1/PDL1 Experienced	0		1	PR	1	yes	1	PR	yes	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[1] :: groups[OG006]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG006	NSCLC Cohort: PD1/PDL1 Experienced	0		2	SD	11	yes	11	SD	yes	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[2] :: groups[OG006]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG006	NSCLC Cohort: PD1/PDL1 Experienced	0		3	PD	7	yes	7	PD	yes	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[3] :: groups[OG006]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG006	NSCLC Cohort: PD1/PDL1 Experienced	0		4	NE	0	yes	0	NONE	no	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[4] :: groups[OG006]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG007	SCCHN Cohort: PD1/PDL1 Naïve	0		0	CR	1	yes	1	CR	yes	16	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[0] :: groups[OG007]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG007	SCCHN Cohort: PD1/PDL1 Naïve	0		1	PR	4	yes	4	PR	yes	16	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[1] :: groups[OG007]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG007	SCCHN Cohort: PD1/PDL1 Naïve	0		2	SD	5	yes	5	SD	yes	16	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[2] :: groups[OG007]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG007	SCCHN Cohort: PD1/PDL1 Naïve	0		3	PD	6	yes	6	PD	yes	16	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[3] :: groups[OG007]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG007	SCCHN Cohort: PD1/PDL1 Naïve	0		4	NE	0	yes	0	NONE	no	16	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[4] :: groups[OG007]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG008	SCCHN Cohort: PD1/PDL1 Experienced	0		0	CR	0	yes	0	CR	yes	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[0] :: groups[OG008]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG008	SCCHN Cohort: PD1/PDL1 Experienced	0		1	PR	0	yes	0	PR	yes	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[1] :: groups[OG008]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG008	SCCHN Cohort: PD1/PDL1 Experienced	0		2	SD	10	yes	10	SD	yes	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[2] :: groups[OG008]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG008	SCCHN Cohort: PD1/PDL1 Experienced	0		3	PD	9	yes	9	PD	yes	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[3] :: groups[OG008]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG008	SCCHN Cohort: PD1/PDL1 Experienced	0		4	NE	0	yes	0	NONE	no	19	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[4] :: groups[OG008]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG009	Cohort 4	0		0	CR	0	yes	0	CR	yes	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[0] :: groups[OG009]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG009	Cohort 4	0		1	PR	3	yes	3	PR	yes	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[1] :: groups[OG009]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG009	Cohort 4	0		2	SD	6	yes	6	SD	yes	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[2] :: groups[OG009]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG009	Cohort 4	0		3	PD	3	yes	3	PD	yes	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[3] :: groups[OG009]
NCT02475213	ctg_results_bor_2014_2017	12	Best Overall Response (irRECIST 1.1)	OG009	Cohort 4	0		4	NE	0	yes	0	NONE	no	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: classes[0] :: categories[4] :: groups[OG009]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG000	Cohort A	0		0	CR	1	yes	1	CR	yes	40	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG000]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG000	Cohort A	0		1	PR	4	yes	4	PR	yes	40	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG000]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG000	Cohort A	0		2	SD	26	yes	26	SD	yes	40	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG000]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG000	Cohort A	0		3	PD	9	yes	9	PD	yes	40	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG000]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG000	Cohort A	0		4	Unknown Response	0	yes	0	NONE	no	40	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG000]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG001	Cohort B	0		0	CR	0	yes	0	CR	yes	31	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG001]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG001	Cohort B	0		1	PR	4	yes	4	PR	yes	31	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG001]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG001	Cohort B	0		2	SD	12	yes	12	SD	yes	31	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG001]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG001	Cohort B	0		3	PD	15	yes	15	PD	yes	31	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG001]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG001	Cohort B	0		4	Unknown Response	0	yes	0	NONE	no	31	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG001]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG002	Cohort B2	0		0	CR	0	yes	0	CR	yes	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG002]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG002	Cohort B2	0		1	PR	3	yes	3	PR	yes	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG002]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG002	Cohort B2	0		2	SD	20	yes	20	SD	yes	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG002]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG002	Cohort B2	0		3	PD	10	yes	10	PD	yes	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG002]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG002	Cohort B2	0		4	Unknown Response	0	yes	0	NONE	no	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG002]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG003	Cohort B3	0		0	CR	0	yes	0	CR	yes	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG003]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG003	Cohort B3	0		1	PR	3	yes	3	PR	yes	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG003]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG003	Cohort B3	0		2	SD	18	yes	18	SD	yes	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG003]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG003	Cohort B3	0		3	PD	11	yes	11	PD	yes	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG003]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG003	Cohort B3	0		4	Unknown Response	1	yes	1	NONE	no	33	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG003]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG004	Cohort C	0		0	CR	0	yes	0	CR	yes	22	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG004]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG004	Cohort C	0		1	PR	0	yes	0	PR	yes	22	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG004]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG004	Cohort C	0		2	SD	6	yes	6	SD	yes	22	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG004]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG004	Cohort C	0		3	PD	14	yes	14	PD	yes	22	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG004]
NCT02336165	ctg_results_bor_2014_2017	6	Number of Subjects With Best Overall Response	OG004	Cohort C	0		4	Unknown Response	2	yes	2	NONE	no	22	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG004]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG000	Cohort A: Nivolumab 3 mg/kg Q2W	0		0	Complete Response	0	yes	0	CR	yes	15	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG000]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG000	Cohort A: Nivolumab 3 mg/kg Q2W	0		1	Partial Response	3	yes	3	PR	yes	15	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG000]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG000	Cohort A: Nivolumab 3 mg/kg Q2W	0		2	Stable Disease	2	yes	2	SD	yes	15	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG000]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG000	Cohort A: Nivolumab 3 mg/kg Q2W	0		3	Progressive Disease	9	yes	9	PD	yes	15	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG000]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG000	Cohort A: Nivolumab 3 mg/kg Q2W	0		4	Unable to Determine	1	yes	1	NONE	no	15	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG000]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG001	Cohort B: Nivolumab 240 mg Q2W	0		0	Complete Response	0	yes	0	CR	yes	20	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG001]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG001	Cohort B: Nivolumab 240 mg Q2W	0		1	Partial Response	2	yes	2	PR	yes	20	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG001]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG001	Cohort B: Nivolumab 240 mg Q2W	0		2	Stable Disease	12	yes	12	SD	yes	20	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG001]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG001	Cohort B: Nivolumab 240 mg Q2W	0		3	Progressive Disease	5	yes	5	PD	yes	20	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG001]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG001	Cohort B: Nivolumab 240 mg Q2W	0		4	Unable to Determine	1	yes	1	NONE	no	20	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG001]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG002	Cohort C: Nivolumab 360 mg Q3W	0		0	Complete Response	0	yes	0	CR	yes	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG002]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG002	Cohort C: Nivolumab 360 mg Q3W	0		1	Partial Response	1	yes	1	PR	yes	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG002]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG002	Cohort C: Nivolumab 360 mg Q3W	0		2	Stable Disease	6	yes	6	SD	yes	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG002]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG002	Cohort C: Nivolumab 360 mg Q3W	0		3	Progressive Disease	4	yes	4	PD	yes	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG002]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG002	Cohort C: Nivolumab 360 mg Q3W	0		4	Unable to Determine	0	yes	0	NONE	no	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG002]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG003	Cohort D: Nivolumab 480 mg Q4W	0		0	Complete Response	0	yes	0	CR	yes	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG003]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG003	Cohort D: Nivolumab 480 mg Q4W	0		1	Partial Response	2	yes	2	PR	yes	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG003]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG003	Cohort D: Nivolumab 480 mg Q4W	0		2	Stable Disease	6	yes	6	SD	yes	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG003]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG003	Cohort D: Nivolumab 480 mg Q4W	0		3	Progressive Disease	4	yes	4	PD	yes	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG003]
NCT02593786	ctg_results_bor_2014_2017	3	Best Overall Response (BOR)	OG003	Cohort D: Nivolumab 480 mg Q4W	0		4	Unable to Determine	0	yes	0	NONE	no	12	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG003]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG000	Phase Ib: Capmatinib 200 mg BID + Spartalizumab 300 mg Q3W	0		0	Complete Response (CR)	0	yes	0	CR	yes	6	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG000]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG000	Phase Ib: Capmatinib 200 mg BID + Spartalizumab 300 mg Q3W	0		1	Partial Response (PR)	2	yes	2	PR	yes	6	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG000]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG000	Phase Ib: Capmatinib 200 mg BID + Spartalizumab 300 mg Q3W	0		2	Stable Disease (SD)	1	yes	1	SD	yes	6	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG000]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG000	Phase Ib: Capmatinib 200 mg BID + Spartalizumab 300 mg Q3W	0		3	Progressive Disease (PD)	3	yes	3	PD	yes	6	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG000]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG000	Phase Ib: Capmatinib 200 mg BID + Spartalizumab 300 mg Q3W	0		4	Unknown	0	yes	0	NONE	no	6	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG000]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0		0	Complete Response (CR)	0	yes	0	CR	yes	10	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG001]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0		1	Partial Response (PR)	0	yes	0	PR	yes	10	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG001]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0		2	Stable Disease (SD)	7	yes	7	SD	yes	10	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG001]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0		3	Progressive Disease (PD)	2	yes	2	PD	yes	10	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG001]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0		4	Unknown	1	yes	1	NONE	no	10	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG001]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG002	Phase Ib: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		0	Complete Response (CR)	0	yes	0	CR	yes	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG002]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG002	Phase Ib: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		1	Partial Response (PR)	2	yes	2	PR	yes	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG002]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG002	Phase Ib: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		2	Stable Disease (SD)	2	yes	2	SD	yes	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG002]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG002	Phase Ib: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		3	Progressive Disease (PD)	7	yes	7	PD	yes	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG002]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG002	Phase Ib: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		4	Unknown	0	yes	0	NONE	no	11	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG002]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		0	Complete Response (CR)	0	yes	0	CR	yes	32	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG003]
