nct	group_norm	group_title_source	results_group_id	payload	n_candidates	outcome_indices	selected_index	outcome_type	participants_denominator	classification	primary_basis	all_bases	distinguishing_field	values_by_index	titles_by_index	reported_cells_differ	would_change_selection	would_change_to_index
NCT03256344	talimogene laherparepvec with atezolizumab: triple negative breast cancer (tnbc)	Talimogene Laherparepvec With Atezolizumab: Triple Negative Breast Cancer (TNBC)	1:OG000,2:OG000,6:OG000,7:OG000	ctg_results_bor_2018_2021.txt	4	1,2,6,7	1	SECONDARY	10	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[1] ORR || [2] BOR || [6] ORR || [7] DCR	[1] Objective Response Rate (ORR) || [2] Best Overall Response (BOR) || [6] Durable Response Rate (DRR) || [7] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03260504	period 1: dose level 1 (pembrolizumab + sq il-2)	Period 1: Dose Level 1 (Pembrolizumab + SQ IL-2)	1:OG000,2:OG000	ctg_results_bor_2018_2021.txt	2	1,2	1	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[1] ORR || [2] DCR	[1] Number of Participants With Objective Response || [2] Number of Participants With Objective Response or Stable Disease	True	NOT_DETERMINED	
NCT03260504	period 2: dose level 2 (pembrolizumab + low-dose iv bolus il-2)	Period 2: Dose Level 2 (Pembrolizumab + Low-Dose IV Bolus IL-2)	1:OG001,2:OG001	ctg_results_bor_2018_2021.txt	2	1,2	1	SECONDARY	2	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[1] ORR || [2] DCR	[1] Number of Participants With Objective Response || [2] Number of Participants With Objective Response or Stable Disease	True	NOT_DETERMINED	
NCT03269136	part 1.1: pf-06863135 priming cohort q1w sc	Part 1.1: PF-06863135 Priming Cohort Q1W SC	7:OG013,9:OG013	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	7	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	True	NOT_DETERMINED	
NCT03269136	part 1.1: pf-06863135 priming cohort q2w sc	Part 1.1: PF-06863135 Priming Cohort Q2W SC	7:OG014,9:OG014	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	13	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	True	NOT_DETERMINED	
NCT03269136	part 1.1: pf-06863135 total sc	Part 1.1: PF-06863135 Total SC	7:OG019,9:OG019	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	20	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	True	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 0.1 mcg/kg iv	Part 1: PF-06863135 0.1 mcg/kg IV	7:OG000,9:OG000	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	2	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 0.3 mcg/kg iv	Part 1: PF-06863135 0.3 mcg/kg IV	7:OG001,9:OG001	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	3	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 1 mcg/kg iv	Part 1: PF-06863135 1 mcg/kg IV	7:OG002,9:OG002	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	2	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 10 mcg/kg iv	Part 1: PF-06863135 10 mcg/kg IV	7:OG004,9:OG004	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	2	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 1000 mcg/kg sc	Part 1: PF-06863135 1000 mcg/kg SC	7:OG012,9:OG012	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	6	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	True	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 130 mcg/kg sc	Part 1: PF-06863135 130 mcg/kg SC	7:OG008,9:OG008	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	4	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 215 mcg/kg sc	Part 1: PF-06863135 215 mcg/kg SC	7:OG009,9:OG009	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	4	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 3 mcg/kg iv	Part 1: PF-06863135 3 mcg/kg IV	7:OG003,9:OG003	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	3	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 30 mcg/kg iv	Part 1: PF-06863135 30 mcg/kg IV	7:OG005,9:OG005	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	5	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 360 mcg/kg sc	Part 1: PF-06863135 360 mcg/kg SC	7:OG010,9:OG010	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	4	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	True	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 50 mcg/kg iv	Part 1: PF-06863135 50 mcg/kg IV	7:OG006,9:OG006	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	6	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 600 mcg/kg sc	Part 1: PF-06863135 600 mcg/kg SC	7:OG011,9:OG011	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	6	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	True	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 80 mcg/kg sc	Part 1: PF-06863135 80 mcg/kg SC	7:OG007,9:OG007	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	6	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 total iv	Part 1: PF-06863135 Total IV	7:OG017,9:OG017	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	23	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	False	NOT_DETERMINED	
NCT03269136	part 1: pf-06863135 total sc	Part 1: PF-06863135 Total SC	7:OG018,9:OG018	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	30	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	True	NOT_DETERMINED	
NCT03269136	part 1c: pf-06863135 + lenalidomide sc	Part 1C: PF-06863135 + Lenalidomide SC	7:OG015,9:OG015	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	4	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	True	NOT_DETERMINED	
NCT03269136	part 1d: pf-06863135 + pomalidomide sc	Part 1D: PF-06863135 + Pomalidomide SC	7:OG016,9:OG016	ctg_results_bor_2014_2017.txt	2	7,9	7	SECONDARY	9	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[7] FULL || [9] CR	[7] Part 1: ORR as Per IMWG Criteria || [9] Part 1: Complete Response Rate (CRR) as Per IMWG Criteria	True	NOT_DETERMINED	
NCT03279237	folfirinox + pre-operative radiation	FOLFIRINOX + Pre-operative Radiation	2:OG000,3:OG000	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	25	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|TIME_FRAME	title/description (response-depth threshold)	[2] FULL || [3] CR	[2] Clinical Response Rate || [3] Pathologic Complete Response Rate	True	NOT_DETERMINED	
NCT03284957	part a and b: amcenestrant (dose >20 mg)	Part A and B: Amcenestrant (Dose >20 mg)	10:OG000,12:OG000	ctg_results_bor_2014_2017.txt	2	10,12	10	SECONDARY	59	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION	title (endpoint construct named)	[10] ORR || [12] CBR	[10] Parts A, B, C, D: Objective Response Rate as Determined by Investigators/Local Radiologists According to Estro… || [12] Parts A, B, C, D: Clinical Benefit Rate as Determined by Investigators/Local Radiologists According to Estroge…	True	NOT_DETERMINED	
NCT03284957	part a: amcenestrant 150 mg	Part A: Amcenestrant 150 mg	4:OG001,5:OG001	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part a: amcenestrant 20 mg	Part A: Amcenestrant 20 mg	4:OG000,5:OG000	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	False	NOT_DETERMINED	
NCT03284957	part a: amcenestrant 200 mg	Part A: Amcenestrant 200 mg	4:OG002,5:OG002	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	4	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part a: amcenestrant 300 mg bid	Part A: Amcenestrant 300 mg BID	4:OG005,5:OG005	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	4	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part a: amcenestrant 400 mg	Part A: Amcenestrant 400 mg	4:OG003,5:OG003	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part a: amcenestrant 600 mg	Part A: Amcenestrant 600 mg	4:OG004,5:OG004	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part c: amcenestrant 200 mg + palbociclib 125 mg	Part C: Amcenestrant 200 mg + Palbociclib 125 mg	4:OG007,5:OG007	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part c: amcenestrant 400 mg + palbociclib 125 mg	Part C: Amcenestrant 400 mg + Palbociclib 125 mg	4:OG008,5:OG008	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part d: amcenestrant 200 mg + palbociclib 125 mg	Part D: Amcenestrant 200 mg + Palbociclib 125 mg	4:OG009,5:OG009	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	29	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part f: amcenestrant 200 mg + alpelisib 300 mg	Part F: Amcenestrant 200 mg + Alpelisib 300 mg	4:OG010,5:OG010	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	7	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part h: amcenestrant 200 mg + everolimus 10 mg	Part H: Amcenestrant 200 mg + Everolimus 10 mg	4:OG012,5:OG012	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part h: amcenestrant 200 mg + everolimus 5 mg	Part H: Amcenestrant 200 mg + Everolimus 5 mg	4:OG011,5:OG011	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	2	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part i: amcenestrant 200 mg + everolimus 10 mg	Part I: Amcenestrant 200 mg + Everolimus 10 mg	4:OG013,5:OG013	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	1	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	False	NOT_DETERMINED	
NCT03284957	part j: amcenestrant 200 mg + abemaciclib 100 mg bid	Part J: Amcenestrant 200 mg + Abemaciclib 100 mg BID	4:OG014,5:OG014	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	True	NOT_DETERMINED	
NCT03284957	part j: amcenestrant 200 mg + abemaciclib 150 mg bid	Part J: Amcenestrant 200 mg + Abemaciclib 150 mg BID	4:OG015,5:OG015	ctg_results_bor_2014_2017.txt	2	4,5	4	SECONDARY	2	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[4] ORR || [5] CBR	[4] Parts A, B, C, D, F, H, I, J: Objective Response Rate as Determined by Investigators/Local Radiologists || [5] Parts A, B, C, D, F, H, I, J: Clinical Benefit Rate (CBR) as Determined by Investigators/Local Radiologists	False	NOT_DETERMINED	
NCT03284957	parts c and d: amcenestrant 200 mg + palbociclib 125 mg	Parts C and D: Amcenestrant 200 mg + Palbociclib 125 mg	10:OG001,12:OG001	ctg_results_bor_2014_2017.txt	2	10,12	10	SECONDARY	38	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION	title (endpoint construct named)	[10] ORR || [12] CBR	[10] Parts A, B, C, D: Objective Response Rate as Determined by Investigators/Local Radiologists According to Estro… || [12] Parts A, B, C, D: Clinical Benefit Rate as Determined by Investigators/Local Radiologists According to Estroge…	True	NOT_DETERMINED	
NCT03312738	everolimus + exemestane	Everolimus + Exemestane	4:OG000,6:OG000	ctg_results_bor_2014_2017.txt	2	4,6	4	SECONDARY	80	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[4] ORR || [6] CBR	[4] Overall Response Rate (ORR) Based on BIRC Assessment || [6] Clinical Benefit Rate (CBR) Based on BIRC Assessment	True	NOT_DETERMINED	
NCT03312738	placebo + exemestane	Placebo + Exemestane	4:OG001,6:OG001	ctg_results_bor_2014_2017.txt	2	4,6	4	SECONDARY	79	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[4] ORR || [6] CBR	[4] Overall Response Rate (ORR) Based on BIRC Assessment || [6] Clinical Benefit Rate (CBR) Based on BIRC Assessment	True	NOT_DETERMINED	
NCT03329690	ds-8201a	DS-8201a	0:OG000,1:OG000	ctg_results_bor_2014_2017.txt	2	0,1	0	PRIMARY	126	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[0] ORR || [1] BOR	[0] Percentage of Participants With Objective Response Rate Based on Independent Central Review Following Treatmen… || [1] Percentage of Participants With Best Overall Response Based on Independent Central Review Following Treatment …	True	NOT_DETERMINED	
NCT03329690	physician's choice irinotecan	Physician's Choice Irinotecan	0:OG001,1:OG001	ctg_results_bor_2014_2017.txt	2	0,1	0	PRIMARY	55	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[0] ORR || [1] BOR	[0] Percentage of Participants With Objective Response Rate Based on Independent Central Review Following Treatmen… || [1] Percentage of Participants With Best Overall Response Based on Independent Central Review Following Treatment …	True	NOT_DETERMINED	
NCT03329690	physician's choice overall	Physician's Choice Overall	0:OG003,1:OG003	ctg_results_bor_2014_2017.txt	2	0,1	0	PRIMARY	62	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[0] ORR || [1] BOR	[0] Percentage of Participants With Objective Response Rate Based on Independent Central Review Following Treatmen… || [1] Percentage of Participants With Best Overall Response Based on Independent Central Review Following Treatment …	True	NOT_DETERMINED	
NCT03329690	physician's choice paclitaxel	Physician's Choice Paclitaxel	0:OG002,1:OG002	ctg_results_bor_2014_2017.txt	2	0,1	0	PRIMARY	7	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[0] ORR || [1] BOR	[0] Percentage of Participants With Objective Response Rate Based on Independent Central Review Following Treatmen… || [1] Percentage of Participants With Best Overall Response Based on Independent Central Review Following Treatment …	True	NOT_DETERMINED	
NCT03368196	ds-8201a	DS-8201a	5:OG000,6:OG000,7:OG000	ctg_results_bor_2018_2021.txt	3	5,6,7	5	SECONDARY	11	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION|STRUCTURE	title (endpoint construct named)	[5] BOR || [6] ORR || [7] DCR	[5] Best Overall Response By The Investigator's Assessment (Unconfirmed) in Participants With HER2-Positive Advanc… || [6] Objective Response Rate (Unconfirmed) As Assessed in Participants With HER2-Positive Advanced and/or Refractor… || [7] Disease Control Rate (Unconfirmed) As Assessed in Participants With HER2-Positive Advanced and/or Refractory G…	True	YES	6
NCT03376659	phase i - safety- all groups	Phase I - Safety- All Groups	3:OG000,6:OG000	ctg_results_bor_2018_2021.txt	2	3,6	3	SECONDARY	8	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|TIME_FRAME	title (endpoint construct named)	[3] ORR || [6] DCR	[3] Objective Response Rate (ORR) || [6] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03384940	ds-8201a cohort a	DS-8201a Cohort A	0:OG000,1:OG000	ctg_results_bor_2018_2021.txt	2	0,1	0	PRIMARY	53	BASIS_EXISTS	STRUCTURE	STRUCTURE	classes[].title / categories[].title	[0] Confirmed CR|Confirmed Non-evaluable|Confirmed PD|Confirmed … ~  || [1] Confirmed CR+PR|Confirmed CR+PR (12 months)|Confirmed CR+PR … ~ 	[0] Number of Participants With Best Objective Response Based on Independent Central Review (Confirmed and Unconfi… || [1] Number of Participants With Objective Response Rate Based on Independent Central Review (Confirmed and Unconfi…	True	NOT_DETERMINED	
NCT03384940	ds-8201a cohort b	DS-8201a Cohort B	0:OG001,1:OG001	ctg_results_bor_2018_2021.txt	2	0,1	0	PRIMARY	15	BASIS_EXISTS	STRUCTURE	STRUCTURE	classes[].title / categories[].title	[0] Confirmed CR|Confirmed Non-evaluable|Confirmed PD|Confirmed … ~  || [1] Confirmed CR+PR|Confirmed CR+PR (12 months)|Confirmed CR+PR … ~ 	[0] Number of Participants With Best Objective Response Based on Independent Central Review (Confirmed and Unconfi… || [1] Number of Participants With Objective Response Rate Based on Independent Central Review (Confirmed and Unconfi…	True	NOT_DETERMINED	
NCT03384940	ds-8201a cohort c	DS-8201a Cohort C	0:OG002,1:OG002	ctg_results_bor_2018_2021.txt	2	0,1	0	PRIMARY	18	BASIS_EXISTS	STRUCTURE	STRUCTURE	classes[].title / categories[].title	[0] Confirmed CR|Confirmed Non-evaluable|Confirmed PD|Confirmed … ~  || [1] Confirmed CR+PR|Confirmed CR+PR (12 months)|Confirmed CR+PR … ~ 	[0] Number of Participants With Best Objective Response Based on Independent Central Review (Confirmed and Unconfi… || [1] Number of Participants With Objective Response Rate Based on Independent Central Review (Confirmed and Unconfi…	True	NOT_DETERMINED	
