row_key	record_type	payload_file	nct_id	outcome_measure_index	outcome_measure_title	group_id	group_title	n_classes_in_om	class_index	class_title	category_index	category_title	category_count	denom_units	reported_denominator_participants	class_category_sum	contributing_classes_category_sum	residual_denominator_minus_sum	producer_cells_CRPRSDPD	producer_evaluable_n	producer_dropped_participants	producer_overwrite_scope	producer_conflicting	corrected_reading	recoverability	note
R040	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG001	Avelumab 20 mg/kg	1	0	<untitled>	3	Non-CR/Non-PR	0	Participants	15	15	15	0	CR=0;PR=0;SD=4;PD=9	13		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R040	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG001	Avelumab 20 mg/kg	1	0	<untitled>	4	Progressive Disease (PD)	9	Participants	15	15	15	0	CR=0;PR=0;SD=4;PD=9	13		none	False		RECOVERABLE	kept
R040	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG001	Avelumab 20 mg/kg	1	0	<untitled>	5	Not Evaluable	2	Participants	15	15	15	0	CR=0;PR=0;SD=4;PD=9	13		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R041	CLASS	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>				Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1	2	none	False	CRmrd-=0; CR=0; CRh=0; CRi=0; MLFS=0; PR=0; SD=1; PD=0; Not evaluable=2	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R041	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>	0	CRmrd-	0	Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R041	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>	1	CR	0	Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1		none	False		RECOVERABLE	kept
R041	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>	2	CRh	0	Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R041	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>	3	CRi	0	Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R041	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>	4	MLFS	0	Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R041	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>	5	PR	0	Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1		none	False		RECOVERABLE	kept
R041	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>	6	SD	1	Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1		none	False		RECOVERABLE	kept
R041	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>	7	PD	0	Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1		none	False		RECOVERABLE	kept
R041	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG000	Cohort 1: HMPL-306 Dose Level 1	1	0	<untitled>	8	Not evaluable	2	Participants	3	3	3	0	CR=0;PR=0;SD=1;PD=0	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R042	CLASS	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>				Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1	2	none	False	CRmrd-=0; CR=0; CRh=0; CRi=0; MLFS=0; PR=0; SD=0; PD=1; Not evaluable=2	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R042	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>	0	CRmrd-	0	Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R042	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>	1	CR	0	Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	kept
R042	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>	2	CRh	0	Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R042	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>	3	CRi	0	Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R042	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>	4	MLFS	0	Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R042	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>	5	PR	0	Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	kept
R042	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>	6	SD	0	Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	kept
R042	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>	7	PD	1	Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	kept
R042	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG001	Cohort 2: HMPL-306 Dose Level 2	1	0	<untitled>	8	Not evaluable	2	Participants	3	3	3	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R043	CLASS	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>				Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7	3	none	False	CRmrd-=0; CR=3; CRh=0; CRi=2; MLFS=0; PR=0; SD=1; PD=3; Not evaluable=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R043	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>	0	CRmrd-	0	Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R043	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>	1	CR	3	Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7		none	False		RECOVERABLE	kept
R043	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>	2	CRh	0	Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R043	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>	3	CRi	2	Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R043	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>	4	MLFS	0	Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R043	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>	5	PR	0	Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7		none	False		RECOVERABLE	kept
R043	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>	6	SD	1	Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7		none	False		RECOVERABLE	kept
R043	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>	7	PD	3	Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7		none	False		RECOVERABLE	kept
R043	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG002	Cohort 3: HMPL-306 Dose Level 3	1	0	<untitled>	8	Not evaluable	1	Participants	10	10	10	0	CR=3;PR=0;SD=1;PD=3	7		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R044	CLASS	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>				Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2	3	none	False	CRmrd-=1; CR=0; CRh=1; CRi=0; MLFS=0; PR=0; SD=0; PD=2; Not evaluable=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R044	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>	0	CRmrd-	1	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R044	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>	1	CR	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	kept
R044	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>	2	CRh	1	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R044	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>	3	CRi	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R044	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>	4	MLFS	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R044	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>	5	PR	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	kept
R044	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>	6	SD	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	kept
R044	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>	7	PD	2	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	kept
R044	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG003	Cohort 4: HMPL-306 Dose Level 4	1	0	<untitled>	8	Not evaluable	1	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R045	CLASS	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>				Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2	3	none	False	CRmrd-=0; CR=0; CRh=1; CRi=2; MLFS=0; PR=0; SD=0; PD=2; Not evaluable=0	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R045	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>	0	CRmrd-	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R045	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>	1	CR	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	kept
R045	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>	2	CRh	1	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R045	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>	3	CRi	2	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R045	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>	4	MLFS	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R045	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>	5	PR	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	kept
R045	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>	6	SD	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	kept
R045	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>	7	PD	2	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	kept
R045	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG004	Cohort 5: HMPL-306 Dose Level 5	1	0	<untitled>	8	Not evaluable	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=2	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R046	CLASS	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>				Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3	1	none	False	CRmrd-=0; CR=0; CRh=0; CRi=0; MLFS=0; PR=0; SD=1; PD=2; Not evaluable=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R046	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>	0	CRmrd-	0	Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R046	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>	1	CR	0	Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	kept
R046	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>	2	CRh	0	Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R046	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>	3	CRi	0	Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R046	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>	4	MLFS	0	Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R046	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>	5	PR	0	Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	kept
R046	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>	6	SD	1	Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	kept
R046	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>	7	PD	2	Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	kept
R046	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG005	Cohort 6: HMPL-306 Dose Level 6	1	0	<untitled>	8	Not evaluable	1	Participants	4	4	4	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R047	CLASS	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>				Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2	1	none	False	CRmrd-=0; CR=1; CRh=1; CRi=0; MLFS=0; PR=0; SD=0; PD=1; Not evaluable=0	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R047	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>	0	CRmrd-	0	Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R047	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>	1	CR	1	Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2		none	False		RECOVERABLE	kept
R047	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>	2	CRh	1	Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R047	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>	3	CRi	0	Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R047	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>	4	MLFS	0	Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R047	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>	5	PR	0	Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2		none	False		RECOVERABLE	kept
R047	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>	6	SD	0	Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2		none	False		RECOVERABLE	kept
R047	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>	7	PD	1	Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2		none	False		RECOVERABLE	kept
R047	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG006	Cohort 7: HMPL-306 Dose Level 7	1	0	<untitled>	8	Not evaluable	0	Participants	3	3	3	0	CR=1;PR=0;SD=0;PD=1	2		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R048	CLASS	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>				Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5	3	none	False	CRmrd-=1; CR=3; CRh=0; CRi=1; MLFS=0; PR=0; SD=0; PD=2; Not evaluable=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R048	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>	0	CRmrd-	1	Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R048	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>	1	CR	3	Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5		none	False		RECOVERABLE	kept
R048	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>	2	CRh	0	Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R048	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>	3	CRi	1	Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R048	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>	4	MLFS	0	Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R048	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>	5	PR	0	Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5		none	False		RECOVERABLE	kept
R048	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>	6	SD	0	Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5		none	False		RECOVERABLE	kept
R048	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>	7	PD	2	Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5		none	False		RECOVERABLE	kept
R048	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04764474	3	Number of Patients With Best Overall Response (BOR)	OG007	Cohort 8: HMPL-306 Dose Level 8	1	0	<untitled>	8	Not evaluable	1	Participants	8	8	8	0	CR=3;PR=0;SD=0;PD=2	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
