integration_row_key	contradiction_code	a_state	a_unresolved_reason_codes	c_arm_link_state	c_control_status	c_contested_flag	b_join_state	b_usable_for_proportion	b_unresolved_states	resolution	source_pointer
NCT03455829|OM2|OG002	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03455829] :: outcomeMeasures[2] :: groups[OG002]
NCT03455829|OM2|OG003	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03455829] :: outcomeMeasures[2] :: groups[OG003]
NCT03455829|OM2|OG004	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03455829] :: outcomeMeasures[2] :: groups[OG004]
NCT03480646|OM4|OG000	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG000]
NCT03480646|OM4|OG001	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG001]
NCT03480646|OM4|OG002	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG002]
NCT03480646|OM4|OG003	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG003]
NCT03480646|OM4|OG004	A_NOT_REFUTED_WHILE_C_ARM_CANDIDATE	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CANDIDATE	UNKNOWN_IN_THIS_CACHE		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG004]
NCT03480646|OM4|OG004	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CANDIDATE	UNKNOWN_IN_THIS_CACHE		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG004]
NCT03480646|OM4|OG005	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	CONTROL_ACTIVE_COMPARATOR_CONFIRMED		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG005]
NCT03480646|OM4|OG006	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG006]
NCT03480646|OM4|OG007	A_NOT_REFUTED_WHILE_C_ARM_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	UNRESOLVED	UNKNOWN_IN_THIS_CACHE		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG007]
NCT03480646|OM4|OG007	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	UNRESOLVED	UNKNOWN_IN_THIS_CACHE		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG007]
NCT03480646|OM4|OG008	A_NOT_REFUTED_WHILE_C_ARM_CANDIDATE	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CANDIDATE	UNKNOWN_IN_THIS_CACHE		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG008]
NCT03480646|OM4|OG008	ROW_NOT_ASSESSED_BY_B	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CANDIDATE	UNKNOWN_IN_THIS_CACHE		MEASURE_OUTSIDE_B_TITLE_BOUNDARY			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG008]
NCT03609359|OM0|OG000	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03609359] :: outcomeMeasures[0] :: groups[OG000]
NCT03671564|OM7|OG000	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	CONFIRMED	NOT_CONTROL_CONFIRMED		TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03671564] :: outcomeMeasures[7] :: groups[OG000]
NCT03671564|OM7|OG000	ROW_NOT_ASSESSED_BY_B	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	CONFIRMED	NOT_CONTROL_CONFIRMED		TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03671564] :: outcomeMeasures[7] :: groups[OG000]
NCT03671564|OM7|OG001	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	CONFIRMED	NOT_CONTROL_CONFIRMED		TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03671564] :: outcomeMeasures[7] :: groups[OG001]
NCT03671564|OM7|OG001	ROW_NOT_ASSESSED_BY_B	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	CONFIRMED	NOT_CONTROL_CONFIRMED		TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03671564] :: outcomeMeasures[7] :: groups[OG001]
NCT03711188|OM2|OG000	C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03711188] :: outcomeMeasures[2] :: groups[OG000]
NCT03711188|OM2|OG000	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03711188] :: outcomeMeasures[2] :: groups[OG000]
NCT03711188|OM2|OG001	C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03711188] :: outcomeMeasures[2] :: groups[OG001]
NCT03711188|OM2|OG001	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03711188] :: outcomeMeasures[2] :: groups[OG001]
NCT03724890|OM54|OG000	A_NOT_REFUTED_WHILE_C_ARM_CANDIDATE	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CANDIDATE	UNKNOWN_IN_THIS_CACHE		JOINED_UNIQUE	True	SINGLE_OBSERVATION	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03724890] :: outcomeMeasures[54] :: groups[OG000]
NCT03724890|OM54|OG001	A_NOT_REFUTED_WHILE_C_ARM_CANDIDATE	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CANDIDATE	UNKNOWN_IN_THIS_CACHE		JOINED_UNIQUE	True	SINGLE_OBSERVATION	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03724890] :: outcomeMeasures[54] :: groups[OG001]
NCT03724890|OM54|OG002	A_NOT_REFUTED_WHILE_C_ARM_CANDIDATE	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CANDIDATE	UNKNOWN_IN_THIS_CACHE		JOINED_UNIQUE	True	SINGLE_OBSERVATION	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03724890] :: outcomeMeasures[54] :: groups[OG002]
NCT03724890|OM54|OG003	A_NOT_REFUTED_WHILE_C_ARM_CANDIDATE	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CANDIDATE	UNKNOWN_IN_THIS_CACHE		JOINED_UNIQUE	True	SINGLE_OBSERVATION	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03724890] :: outcomeMeasures[54] :: groups[OG003]
NCT03724890|OM54|OG004	A_NOT_REFUTED_WHILE_C_ARM_CANDIDATE	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CANDIDATE	UNKNOWN_IN_THIS_CACHE		JOINED_UNIQUE	True	SINGLE_OBSERVATION	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03724890] :: outcomeMeasures[54] :: groups[OG004]
NCT03761914|OM0|OG000	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03761914] :: outcomeMeasures[0] :: groups[OG000]
NCT03829501|OM6|OG000	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG000]
NCT03829501|OM6|OG001	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG001]
NCT03829501|OM6|OG002	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG002]
NCT03829501|OM6|OG003	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG003]
NCT03829501|OM6|OG004	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG004]
NCT03829501|OM6|OG005	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG005]
NCT03829501|OM6|OG006	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG006]
NCT03829501|OM6|OG007	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG007]
NCT03829501|OM6|OG008	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG008]
NCT03829501|OM6|OG009	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG009]
NCT03829501|OM6|OG010	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG010]
NCT03829501|OM6|OG011	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG011]
NCT03829501|OM6|OG012	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG012]
NCT03829501|OM6|OG013	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG013]
NCT03829501|OM6|OG014	A_NOT_REFUTED_WHILE_B_SET_UNRESOLVED	NOT_REFUTED_BY_THIS_COMPONENT	NONE	CONFIRMED	NOT_CONTROL_CONFIRMED		JOINED_UNIQUE	True	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03829501] :: outcomeMeasures[6] :: groups[OG014]
